target_id,comparator_id,outcome_id,analysis_id,rr,ci_95_lb,ci_95_ub,p,i_2,log_rr,se_log_rr,target_subjects,comparator_subjects,target_days,comparator_days,target_outcomes,comparator_outcomes,calibrated_p,calibrated_rr,calibrated_ci_95_lb,calibrated_ci_95_ub,calibrated_log_rr,calibrated_se_log_rr,database_id
3606,3610,4166231,6,0.75,0.14776377096288,3.40085047794967,0.71916352098479,NA,-0.287682072451781,0.800057038855304,107,107,18539,4025,24,5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140641,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,141932,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4030042,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434327,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,380038,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4088290,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433527,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,200775,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433111,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4091513,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433577,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,36713918,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,440638,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4209423,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,253954,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434926,6,NA,NA,NA,NA,NA,NA,NA,107,107,24045,4079,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,373478,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,443285,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,133655,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441589,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4344500,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,72748,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,380688,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140480,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4050747,6,NA,NA,NA,NA,NA,NA,NA,107,107,24015,4079,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,443767,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,139099,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4249170,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140842,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434203,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,259995,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,73008,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4248870,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,75576,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,44783954,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4201717,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4231770,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,134438,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,378427,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,376707,6,0.181818181818182,0.0281433909559261,0.677119683983476,0.0356358702094463,NA,-1.70474809223842,0.811376005041597,107,107,22341,3784,7,12,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4110709,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,377572,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4018,6,0.555555555555553,0.315931403453297,0.949324831344164,0.0362431167337805,NA,-0.587786664902123,0.280675033932351,107,107,9614,2613,69,43,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4103640,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4254542,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,192606,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,260134,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4103703,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,443172,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441788,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,437082,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81893,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4291005,6,NA,NA,NA,NA,NA,NA,NA,107,107,23873,4051,-5,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,196168,6,NA,NA,NA,NA,NA,NA,NA,107,107,23934,4079,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,438531,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4170770,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,46286594,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,196456,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,374923,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,432303,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,137951,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140648,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,194083,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,432593,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,439790,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4201390,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4115402,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,136368,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4012570,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,74855,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,77650,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,444132,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81378,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4345472,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4112731,6,NA,NA,NA,NA,NA,NA,NA,107,107,24023,4079,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4038835,6,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,107,107,24116,4079,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,75911,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,436409,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,77965,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,40481632,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,374375,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,199192,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,438688,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,440329,6,4413125928543528,4.10695741950901e-10,NA,NA,NA,36.0233596606041,NA,107,107,23690,4079,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4134455,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4115367,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,78619,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,440193,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,196236,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81151,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4215978,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4019,6,0.566666666666665,0.306006770217768,1.01517129777884,0.0633666903550592,NA,-0.567984037605942,0.305925370664441,107,107,10270,2887,65,33,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4092879,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,254443,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4234533,6,NA,NA,NA,NA,NA,NA,NA,107,107,24046,4079,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434165,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,378424,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,76786,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,201606,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4083487,6,NA,NA,NA,NA,NA,NA,NA,107,107,24116,4079,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4018,7,1.58333333333333,1.10766669001284,2.28527526107986,0.0128739558546864,NA,0.459532329378437,0.184756139753043,132,132,32510,70050,121,115,0.4371926457302012,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,73241,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,440329,7,2,0.390425329571483,14.4226686928749,0.451571584158429,NA,0.693147180559945,0.920761748055305,132,132,185575,358887,-5,-5,0.5501027778588653,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4249170,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,376707,7,0.818181818181818,0.329849541986732,1.97696761711981,0.660457240003164,NA,-0.200670695462151,0.456815237482804,132,132,172118,321852,9,11,0.6408946876406734,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,432593,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,45757370,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4038835,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441788,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,365484,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4166231,7,2.81818181818182,1.46070191381156,5.86650366831032,0.00348734670145512,NA,1.03609193168678,0.354685534293153,132,132,135945,324656,36,23,0.12459154758374957,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433111,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434203,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441818,7,NA,NA,NA,NA,NA,NA,NA,132,132,190647,363883,-5,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,192606,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4115367,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4091513,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,72748,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140648,7,1.24332095838356e-8,5.53957960386068e-17,0.616385659433303,0.0534590680511435,NA,-18.202894752057,9.42572052787716,132,132,191994,343091,0,6,0.053540877931673794,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,380688,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4209423,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4115402,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4254542,7,NA,NA,NA,NA,NA,NA,NA,132,132,187178,367189,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,40480893,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4234533,7,0.25,0.0127873527039997,1.68960954399121,0.265839575195854,NA,-1.38629436111989,1.24588925312536,132,132,191495,353112,-5,-5,0.304636014896452,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,73560,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,195873,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,200775,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,133655,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,380706,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,434926,7,NA,NA,NA,NA,NA,NA,NA,132,132,190003,366639,-5,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,196236,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,366644,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,381581,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,199192,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,76786,7,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,132,132,191994,363664,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,374923,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,366936,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,196168,7,NA,NA,NA,NA,NA,NA,NA,132,132,190012,365340,-5,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,443767,7,NA,NA,NA,NA,NA,NA,NA,132,132,191020,360402,-5,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140480,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,378427,7,0.5,0.0232506762115226,5.21821509199613,0.615736177392469,NA,-0.693147180559946,1.3810397825492,132,132,189044,362124,-5,-5,0.6276122788353575,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,73008,7,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,132,132,191994,357060,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,441589,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,366568,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4345472,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81634,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,74855,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,134461,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,444132,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,260134,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,75911,7,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,132,132,191994,364621,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,36713918,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4012570,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,380038,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,365502,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,433577,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4215978,7,1.24332095838356e-8,5.53957960386068e-17,0.616385659433303,0.0534590680511435,NA,-18.202894752057,9.42572052787716,132,132,191994,343091,0,6,0.053540877931673794,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,436634,7,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,132,132,191994,366054,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,373478,7,9.18696946496804e-8,NA,5.82563168566824,NA,NA,-16.2028946263903,NA,132,132,191994,363278,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4202045,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4248870,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,440638,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4012934,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4134455,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4083487,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,436409,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,81151,7,NA,NA,NA,NA,NA,NA,NA,132,132,189128,358836,-5,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,196456,7,4413125928543528,4.10695741950901e-10,NA,NA,NA,36.0233596606041,NA,132,132,188453,359040,-5,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4092879,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,443285,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,358232,0,-5,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4344500,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,140842,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4213540,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,4201717,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,432595,7,NA,NA,NA,NA,NA,NA,NA,132,132,191994,367189,0,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
3606,3610,75354,7,NA,NA,NA,NA,NA,NA,NA,132,132,191909,367189,-5,0,NA,NA,NA,NA,NA,NA,CDMPv535_ABMI
