"time","target_survival","target_survival_lb","target_survival_ub","comparator_survival","comparator_survival_lb","comparator_survival_ub","target_at_risk","comparator_at_risk","target_id","comparator_id","outcome_id","analysis_id","database_id"
104,0.4543,0.3487,0.5538,0.2839,0.115,0.4804,NA,NA,3606,3610,4019,8,"CDMPv535_ABMI"
112,0.4401,0.3347,0.5403,0.2839,0.115,0.4804,NA,NA,3606,3610,4019,8,"CDMPv535_ABMI"
119,0.4249,0.3197,0.526,0.2839,0.115,0.4804,NA,NA,3606,3610,4019,8,"CDMPv535_ABMI"
0,1,1,1,1,1,1,107,306,3606,3610,4019,9,"CDMPv535_ABMI"
1,0.9626,0.9051,0.9855,0.9213,0.8678,0.9537,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
2,0.9533,0.8928,0.98,0.9037,0.8466,0.9402,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
3,0.9439,0.8807,0.9741,0.8796,0.8179,0.9214,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
4,0.9439,0.8807,0.9741,0.8787,0.8168,0.9206,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
5,0.9346,0.8688,0.968,0.8718,0.8086,0.9152,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
6,0.9252,0.8571,0.9616,0.8653,0.801,0.91,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
7,0.9065,0.8343,0.9482,0.8609,0.7958,0.9064,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
9,0.8972,0.8231,0.9414,0.8609,0.7958,0.9064,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
10,0.8879,0.8119,0.9343,0.8566,0.7907,0.903,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
11,0.8879,0.8119,0.9343,0.8524,0.7858,0.8997,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
12,0.8879,0.8119,0.9343,0.8506,0.7835,0.8981,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
13,0.8785,0.8009,0.9272,0.8506,0.7835,0.8981,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
14,0.8598,0.7793,0.9126,0.8457,0.7778,0.8943,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
18,0.8598,0.7793,0.9126,0.827,0.7555,0.8792,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
19,0.8598,0.7793,0.9126,0.8233,0.7512,0.8762,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
20,0.8598,0.7793,0.9126,0.8147,0.7413,0.8692,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
21,0.8598,0.7793,0.9126,0.8092,0.7349,0.8646,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
23,0.8598,0.7793,0.9126,0.7906,0.7132,0.8492,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
25,0.8505,0.7685,0.9052,0.7867,0.7088,0.846,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
26,0.8411,0.7579,0.8977,0.7867,0.7088,0.846,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
28,0.8224,0.7368,0.8824,0.7513,0.6687,0.8161,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
29,0.8224,0.7368,0.8824,0.7455,0.6615,0.8116,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
30,0.8124,0.7254,0.8742,0.7455,0.6615,0.8116,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
31,0.8024,0.714,0.8659,0.7368,0.6495,0.8055,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
35,0.7617,0.6692,0.8316,0.7368,0.6495,0.8055,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
36,0.7516,0.6581,0.8229,0.6964,0.5964,0.7762,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
39,0.7414,0.647,0.8142,0.6964,0.5964,0.7762,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
41,0.7414,0.647,0.8142,0.6858,0.5831,0.7682,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
42,0.7313,0.636,0.8054,0.6469,0.5367,0.7372,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
44,0.7208,0.6246,0.7963,0.6469,0.5367,0.7372,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
49,0.7104,0.6134,0.7872,0.6218,0.5078,0.7166,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
50,0.7104,0.6134,0.7872,0.6218,0.5078,0.7166,68,56,3606,3610,4019,9,"CDMPv535_ABMI"
54,0.7104,0.6134,0.7872,0.6087,0.4925,0.7061,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
55,0.6999,0.6022,0.778,0.6087,0.4925,0.7061,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
56,0.6686,0.5692,0.75,0.6054,0.4886,0.7035,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
58,0.6686,0.5692,0.75,0.5783,0.4512,0.686,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
59,0.6575,0.5574,0.7401,0.5783,0.4512,0.686,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
62,0.6352,0.534,0.7201,0.5783,0.4512,0.686,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
63,0.6129,0.5109,0.6998,0.5783,0.4512,0.686,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
70,0.6006,0.4979,0.6889,0.5783,0.4512,0.686,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
72,0.5884,0.4851,0.6778,0.482,0.3329,0.6162,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
75,0.5638,0.4598,0.6553,0.482,0.3329,0.6162,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
77,0.5516,0.4473,0.6441,0.482,0.3329,0.6162,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
80,0.5516,0.4473,0.6441,0.458,0.308,0.5958,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
82,0.5516,0.4473,0.6441,0.434,0.2839,0.575,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
84,0.5391,0.4345,0.6325,0.434,0.2839,0.575,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
85,0.5252,0.4201,0.62,0.434,0.2839,0.575,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
86,0.5252,0.4201,0.62,0.3955,0.2473,0.5403,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
91,0.4826,0.3771,0.5803,0.3955,0.2473,0.5403,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
97,0.4685,0.3628,0.5671,0.3955,0.2473,0.5403,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
100,0.4685,0.3628,0.5671,0.3955,0.2473,0.5403,33,14,3606,3610,4019,9,"CDMPv535_ABMI"
104,0.4543,0.3487,0.5538,0.3955,0.2473,0.5403,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
112,0.4401,0.3347,0.5403,0.3955,0.2473,0.5403,NA,NA,3606,3610,4019,9,"CDMPv535_ABMI"
